,sub_cluster,words,cluster
1127,Giving and Taking,set,(Super cluster 28: Movement and Action)
1128,Giving and Taking,take,(Super cluster 28: Movement and Action)
1129,Giving and Taking,bear,(Super cluster 28: Movement and Action)
1130,Giving and Taking,remove,(Super cluster 28: Movement and Action)
1131,Pursuit,chase,(Super cluster 28: Movement and Action)
1132,Pursuit,follow,(Super cluster 28: Movement and Action)
1133,Pursuit,track,(Super cluster 28: Movement and Action)
1134,Halting Actions,quit,(Super cluster 28: Movement and Action)
1135,Halting Actions,stop,(Super cluster 28: Movement and Action)
1136,Separating,divorce,(Super cluster 28: Movement and Action)
1137,Separating,separate,(Super cluster 28: Movement and Action)
1138,Separating,split,(Super cluster 28: Movement and Action)
1139,Shifting Motion,slip,(Super cluster 28: Movement and Action)
1140,Shifting Motion,rock,(Super cluster 28: Movement and Action)
1141,Shifting Motion,skid,(Super cluster 28: Movement and Action)
1142,Shifting Motion,slide,(Super cluster 28: Movement and Action)
1143,Motion (General),action,(Super cluster 28: Movement and Action)
1144,Motion (General),activity,(Super cluster 28: Movement and Action)
1145,Motion (General),motion,(Super cluster 28: Movement and Action)
1146,Motion (General),play,(Super cluster 28: Movement and Action)
1147,The Act of Occurring,do,(Super cluster 28: Movement and Action)
1148,The Act of Occurring,use,(Super cluster 28: Movement and Action)
1149,The Act of Occurring,happen,(Super cluster 28: Movement and Action)
1150,The Act of Occurring,occur,(Super cluster 28: Movement and Action)
1151,Force,force,(Super cluster 28: Movement and Action)
1152,Jerking Motion,bounce,(Super cluster 28: Movement and Action)
1153,Jerking Motion,fidget,(Super cluster 28: Movement and Action)
1154,Jerking Motion,snap,(Super cluster 28: Movement and Action)
1155,Jerking Motion,wag,(Super cluster 28: Movement and Action)
1156,Angular and Circular Motions,around,(Super cluster 28: Movement and Action)
1157,Angular and Circular Motions,roll,(Super cluster 28: Movement and Action)
1158,Angular and Circular Motions,turn,(Super cluster 28: Movement and Action)
1159,Angular and Circular Motions,clockwise,(Super cluster 28: Movement and Action)
1160,Angular and Circular Motions,rotate,(Super cluster 28: Movement and Action)
1161,Angular and Circular Motions,spin,(Super cluster 28: Movement and Action)
1162,Angular and Circular Motions,surround,(Super cluster 28: Movement and Action)
1163,Angular and Circular Motions,swing,(Super cluster 28: Movement and Action)
1164,Angular and Circular Motions,twirl,(Super cluster 28: Movement and Action)
1165,Angular and Circular Motions,twist,(Super cluster 28: Movement and Action)
1166,Opening and Closing,open,(Super cluster 28: Movement and Action)
1167,Opening and Closing,shut,(Super cluster 28: Movement and Action)
1168,Completion,end,(Super cluster 28: Movement and Action)
1169,Completion,complete,(Super cluster 28: Movement and Action)
1170,Completion,finish,(Super cluster 28: Movement and Action)
1171,Completion,last,(Super cluster 28: Movement and Action)
1172,"Factories, Mills and Offices",office,(Super cluster 29: Structures and Buildings)
1173,"Factories, Mills and Offices",shop,(Super cluster 29: Structures and Buildings)
1174,Storage Locations,barn,(Super cluster 29: Structures and Buildings)
1175,Storage Locations,shed,(Super cluster 29: Structures and Buildings)
1176,Ranches and Farms,farm,(Super cluster 29: Structures and Buildings)
1177,Ranches and Farms,ranch,(Super cluster 29: Structures and Buildings)
1178,Places Related to Meetings/Worship,church,(Super cluster 29: Structures and Buildings)
1179,Places Related to Meetings/Worship,shrine,(Super cluster 29: Structures and Buildings)
1180,Places Related to Meetings/Worship,temple,(Super cluster 29: Structures and Buildings)
1181,Medical Facilities,hospital,(Super cluster 29: Structures and Buildings)
1182,Places Related to Transportation,station,(Super cluster 29: Structures and Buildings)
1183,Places Related to Transportation,airport,(Super cluster 29: Structures and Buildings)
1184,Monuments,monument,(Super cluster 29: Structures and Buildings)
1185,Structures that are Man-made,building,(Super cluster 29: Structures and Buildings)
1186,Structures that are Man-made,tower,(Super cluster 29: Structures and Buildings)
1187,Places Related to Sports/Entertainment,theater,(Super cluster 29: Structures and Buildings)
1188,Places Related to Sports/Entertainment,court,(Super cluster 29: Structures and Buildings)
1189,Places Related to Sports/Entertainment,gym,(Super cluster 29: Structures and Buildings)
1190,Places Related to Sports/Entertainment,stadium,(Super cluster 29: Structures and Buildings)
1191,Places Where Goods Can Be Bought/Sold,grocery,(Super cluster 29: Structures and Buildings)
1192,Places Where Goods Can Be Bought/Sold,store,(Super cluster 29: Structures and Buildings)
1193,Places Where Goods Can Be Bought/Sold,bakery,(Super cluster 29: Structures and Buildings)
1194,Places Where Goods Can Be Bought/Sold,bookstore,(Super cluster 29: Structures and Buildings)
1195,Places Where Goods Can Be Bought/Sold,cafeteria,(Super cluster 29: Structures and Buildings)
1196,Places Where Goods Can Be Bought/Sold,drugstore,(Super cluster 29: Structures and Buildings)
1197,Places Where Goods Can Be Bought/Sold,lunchroom,(Super cluster 29: Structures and Buildings)
1198,Places Where Goods Can Be Bought/Sold,restaurant,(Super cluster 29: Structures and Buildings)
,,cafe,
1199,Places to Live,castle,(Super cluster 29: Structures and Buildings)
1200,Places to Live,home,(Super cluster 29: Structures and Buildings)
1201,Places to Live,hotel,(Super cluster 29: Structures and Buildings)
1202,Places to Live,house,(Super cluster 29: Structures and Buildings)
1203,Places to Live,hut,(Super cluster 29: Structures and Buildings)
1204,Places to Live,apartment,(Super cluster 29: Structures and Buildings)
1205,Places to Live,motel,(Super cluster 29: Structures and Buildings)
1206,Places to Live,palace,(Super cluster 29: Structures and Buildings)
1207,Places to Live,tent,(Super cluster 29: Structures and Buildings)
1208,Places Related to Protection/Incarceration,cage,(Super cluster 29: Structures and Buildings)
1209,Places Related to Protection/Incarceration,cave,(Super cluster 29: Structures and Buildings)
1210,Places Related to Protection/Incarceration,shelter,(Super cluster 29: Structures and Buildings)
1211,Places Related to Protection/Incarceration,fort,(Super cluster 29: Structures and Buildings)
1212,Places Related to Protection/Incarceration,jail,(Super cluster 29: Structures and Buildings)
1213,Places Related to Learning/Experimentation,kindergarten,(Super cluster 29: Structures and Buildings)
1214,Places Related to Learning/Experimentation,library,(Super cluster 29: Structures and Buildings)
1215,Places Related to Learning/Experimentation,museum,(Super cluster 29: Structures and Buildings)
1216,Places Related to Learning/Experimentation,school,(Super cluster 29: Structures and Buildings)
1217,Places Related to Learning/Experimentation,classroom,(Super cluster 29: Structures and Buildings)
1218,Places Related to Learning/Experimentation,schoolroom,(Super cluster 29: Structures and Buildings)
1219,Relative Pronouns,that,(Super cluster 2: Pronouns)
1220,Relative Pronouns,which,(Super cluster 2: Pronouns)
1221,Relative Pronouns,who,(Super cluster 2: Pronouns)
1222,Possessive Pronouns,her,(Super cluster 2: Pronouns)
1223,Possessive Pronouns,hers,(Super cluster 2: Pronouns)
1224,Possessive Pronouns,its,(Super cluster 2: Pronouns)
1225,Possessive Pronouns,mine,(Super cluster 2: Pronouns)
1226,Possessive Pronouns,my,(Super cluster 2: Pronouns)
1227,Possessive Pronouns,our,(Super cluster 2: Pronouns)
1228,Possessive Pronouns,their,(Super cluster 2: Pronouns)
1229,Possessive Pronouns,your,(Super cluster 2: Pronouns)
1230,Possessive Pronouns,yours,(Super cluster 2: Pronouns)
1231,Possessive Pronouns,his,(Super cluster 2: Pronouns)
1232,Possessive Pronouns,ours,(Super cluster 2: Pronouns)
1233,Possessive Pronouns,theirs,(Super cluster 2: Pronouns)
,,whose,
1234,Indefinite/Interrogative Adverbs,how,(Super cluster 2: Pronouns)
1235,Indefinite/Interrogative Adverbs,why,(Super cluster 2: Pronouns)
1236,Interrogative Pronouns,what,(Super cluster 2: Pronouns)
1237,Interrogative Pronouns,when,(Super cluster 2: Pronouns)
1238,Interrogative Pronouns,where,(Super cluster 2: Pronouns)
1239,Interrogative Pronouns,which,(Super cluster 2: Pronouns)
1240,Pronouns/Reflexive Pronouns,he,(Super cluster 2: Pronouns)
1241,Pronouns/Reflexive Pronouns,him,(Super cluster 2: Pronouns)
1242,Pronouns/Reflexive Pronouns,I,(Super cluster 2: Pronouns)
1243,Pronouns/Reflexive Pronouns,it,(Super cluster 2: Pronouns)
1244,Pronouns/Reflexive Pronouns,me,(Super cluster 2: Pronouns)
1245,Pronouns/Reflexive Pronouns,myself,(Super cluster 2: Pronouns)
1246,Pronouns/Reflexive Pronouns,she,(Super cluster 2: Pronouns)
1247,Pronouns/Reflexive Pronouns,them,(Super cluster 2: Pronouns)
1248,Pronouns/Reflexive Pronouns,they,(Super cluster 2: Pronouns)
1249,Pronouns/Reflexive Pronouns,us,(Super cluster 2: Pronouns)
1250,Pronouns/Reflexive Pronouns,we,(Super cluster 2: Pronouns)
1251,Pronouns/Reflexive Pronouns,you,(Super cluster 2: Pronouns)
1252,Indefinite Pronouns,any,(Super cluster 2: Pronouns)
1253,Indefinite Pronouns,each,(Super cluster 2: Pronouns)
1254,Indefinite Pronouns,enough,(Super cluster 2: Pronouns)
1255,Indefinite Pronouns,nothing,(Super cluster 2: Pronouns)
1256,Indefinite Pronouns,some,(Super cluster 2: Pronouns)
1257,Indefinite Pronouns,nobody,(Super cluster 2: Pronouns)
1258,Indefinite Pronouns,anybody,(Super cluster 2: Pronouns)
1259,Indefinite Pronouns,anyone,(Super cluster 2: Pronouns)
1260,Indefinite Pronouns,anything,(Super cluster 2: Pronouns)
1261,Indefinite Pronouns,no one,(Super cluster 2: Pronouns)
1262,Indefinite Pronouns,somebody,(Super cluster 2: Pronouns)
1263,Indefinite Pronouns,someone,(Super cluster 2: Pronouns)
1264,Indefinite Pronouns,something,(Super cluster 2: Pronouns)
1265,Curved and Circular Shapes,circle,(Super cluster 30: Shapes)
1266,Curved and Circular Shapes,bend,(Super cluster 30: Shapes)
1267,Curved and Circular Shapes,curl,(Super cluster 30: Shapes)
1268,Curved and Circular Shapes,curve,(Super cluster 30: Shapes)
1269,Curved and Circular Shapes,loop,(Super cluster 30: Shapes)
1270,Curved and Circular Shapes,oval,(Super cluster 30: Shapes)
1271,Curved and Circular Shapes,round,(Super cluster 30: Shapes)
1272,Curved and Circular Shapes,twist,(Super cluster 30: Shapes)
1273,Inclination,flat,(Super cluster 30: Shapes)
1274,Inclination,even,(Super cluster 30: Shapes)
1275,Inclination,lean,(Super cluster 30: Shapes)
1276,Inclination,level,(Super cluster 30: Shapes)
1277,Inclination,steep,(Super cluster 30: Shapes)
1278,Bluntness/Sharpness,sharp,(Super cluster 30: Shapes)
1279,Bluntness/Sharpness,dull,(Super cluster 30: Shapes)
1280,Crookedness/Straightness,line,(Super cluster 30: Shapes)
1281,Crookedness/Straightness,bent,(Super cluster 30: Shapes)
1282,Crookedness/Straightness,crooked,(Super cluster 30: Shapes)
1283,Crookedness/Straightness,cross,(Super cluster 30: Shapes)
1284,Crookedness/Straightness,straight,(Super cluster 30: Shapes)
1285,Crookedness/Straightness,stripe,(Super cluster 30: Shapes)
1286,Dimensionality,deep,(Super cluster 30: Shapes)
1287,Dimensionality,height,(Super cluster 30: Shapes)
1288,Dimensionality,high,(Super cluster 30: Shapes)
1289,Dimensionality,length,(Super cluster 30: Shapes)
1290,Dimensionality,long,(Super cluster 30: Shapes)
1291,Dimensionality,short,(Super cluster 30: Shapes)
1292,Dimensionality,size,(Super cluster 30: Shapes)
1293,Dimensionality,tall,(Super cluster 30: Shapes)
1294,Dimensionality,thin,(Super cluster 30: Shapes)
1295,Dimensionality,wide,(Super cluster 30: Shapes)
1296,Dimensionality,depth,(Super cluster 30: Shapes)
1297,Dimensionality,narrow,(Super cluster 30: Shapes)
1298,Dimensionality,shallow,(Super cluster 30: Shapes)
1299,Dimensionality,thick,(Super cluster 30: Shapes)
1300,Dimensionality,width,(Super cluster 30: Shapes)
1301,Shapes (General Names),outline,(Super cluster 30: Shapes)
1302,Shapes (General Names),pattern,(Super cluster 30: Shapes)
1303,Shapes (General Names),shape,(Super cluster 30: Shapes)
1304,Emptiness and Fullness,empty,(Super cluster 30: Shapes)
1305,Emptiness and Fullness,fill,(Super cluster 30: Shapes)
1306,Emptiness and Fullness,full,(Super cluster 30: Shapes)
1307,Emptiness and Fullness,hollow,(Super cluster 30: Shapes)
1308,Rectangular/Square Shapes,block,(Super cluster 30: Shapes)
1309,Rectangular/Square Shapes,rectangle,(Super cluster 30: Shapes)
1310,Rectangular/Square Shapes,square,(Super cluster 30: Shapes)
1311,Rectangular/Square Shapes,triangle,(Super cluster 30: Shapes)
1312,Rectangular/Square Shapes,cube,(Super cluster 30: Shapes)
1313,Rectangular/Square Shapes,pyramid,(Super cluster 30: Shapes)
1314,Rectangular/Square Shapes,triangular,(Super cluster 30: Shapes)
1315,Contractions (Not),don't,(Super cluster 31: Contractions)
1316,Contractions (Not),isn't,(Super cluster 31: Contractions)
1317,Contractions (Not),ain't,(Super cluster 31: Contractions)
1318,Contractions (Not),aren't,(Super cluster 31: Contractions)
1319,Contractions (Not),can't,(Super cluster 31: Contractions)
1320,Contractions (Not),couldn't,(Super cluster 31: Contractions)
1321,Contractions (Not),doesn't,(Super cluster 31: Contractions)
1322,Contractions (Not),hasn't,(Super cluster 31: Contractions)
1323,Contractions (Not),haven't,(Super cluster 31: Contractions)
1324,Contractions (Not),shouldn't,(Super cluster 31: Contractions)
1325,Contractions (Not),weren't,(Super cluster 31: Contractions)
1326,Contractions (Not),won't,(Super cluster 31: Contractions)
1327,Contractions (Not),wouldn't,(Super cluster 31: Contractions)
1328,Contractions (Would),he'd,(Super cluster 31: Contractions)
1329,Contractions (Would),I'd,(Super cluster 31: Contractions)
1330,Contractions (Would),she'd,(Super cluster 31: Contractions)
1331,Contractions (Would),they'd,(Super cluster 31: Contractions)
1332,Contractions (Would),you'd,(Super cluster 31: Contractions)
1333,Contractions (Is),he's,(Super cluster 31: Contractions)
1334,Contractions (Is),I'm,(Super cluster 31: Contractions)
1335,Contractions (Is),it's,(Super cluster 31: Contractions)
1336,Contractions (Is),she's,(Super cluster 31: Contractions)
1337,Contractions (Is),that's,(Super cluster 31: Contractions)
1338,Contractions (Is),there's,(Super cluster 31: Contractions)
1339,Contractions (Is),here's,(Super cluster 31: Contractions)
1340,Contractions (Is),what's,(Super cluster 31: Contractions)
1341,Contractions (Is),where's,(Super cluster 31: Contractions)
1342,Contractions (Will),he'll,(Super cluster 31: Contractions)
1343,Contractions (Will),I'll,(Super cluster 31: Contractions)
1344,Contractions (Will),she'll,(Super cluster 31: Contractions)
1345,Contractions (Will),they'll,(Super cluster 31: Contractions)
1346,Contractions (Will),we'll,(Super cluster 31: Contractions)
1347,Contractions (Will),you'll,(Super cluster 31: Contractions)
